index,id,kind,phase,strength,owner,applies_to,summary,internal_spec_line
1629,def.VendorAttributeRegistryInitial,formal-definition,semantic-analysis,required,checker.attributes,"semantic-analysis, attributes, vendor-attributes, diagnostics, oracle.reference-model, oracle.coverage",Defines the default vendor attribute registry as empty.,27290
1630,def.SpecAttributeRegistry,formal-definition,semantic-analysis,required,checker.attributes,"semantic-analysis, attributes, diagnostics, oracle.reference-model, oracle.coverage",Defines the specification-owned attribute registry.,27304
1631,def.SpecAttributeTargets,formal-definition,semantic-analysis,required,checker.attributes,"semantic-analysis, attributes, diagnostics, oracle.reference-model, oracle.coverage",Defines valid target kinds for each specification-owned attribute.,27327
1632,def.AttributeListWellFormedJudgementSet,formal-definition,semantic-analysis,required,checker.attributes,"semantic-analysis, attributes, diagnostics, oracle.reference-model, oracle.coverage",Defines the attribute-list well-formedness judgement set.,27363
1633,AttrList-Ok,formal-rule,semantic-analysis,required,checker.attributes,"semantic-analysis, attributes, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule AttrList-Ok from rules.AttributeStaticSemantics.,27377
1634,AttrList-Unknown,formal-rule,semantic-analysis,required,checker.attributes,"semantic-analysis, attributes, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule AttrList-Unknown from rules.AttributeStaticSemantics.,27395
1635,AttrList-Target-Err,formal-rule,semantic-analysis,required,checker.attributes,"semantic-analysis, attributes, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule AttrList-Target-Err from rules.AttributeStaticSemantics.,27413
1636,def.AttributeStaticSemantics.Helpers2,formal-definition,semantic-analysis,required,checker.attributes,"semantic-analysis, attributes, diagnostics, oracle.reference-model, oracle.coverage",Defines attribute-argument well-formedness through owning sections or vendor schemas.,27431
1637,req.MemoryOrderAttributeTargets,semantic-requirement,semantic-analysis,required,checker.attributes,"semantic-analysis, attributes, key-system, diagnostics, oracle.behavior, oracle.coverage",Requires memory-order attributes to attach only to key blocks or expressions that contain key acquisition.,27445
1638,req.AttributeListWellFormednessCheck,semantic-requirement,semantic-analysis,required,checker.attributes,"semantic-analysis, attributes, diagnostics, oracle.behavior, oracle.coverage",Requires every declaration or expression attribute list to be checked with AttrListWf for its target kind.,27459
1639,req.MultipleAttributeListConcatenation,semantic-requirement,semantic-analysis,required,checker.attributes,"semantic-analysis, attributes, oracle.behavior, oracle.coverage",Requires multiple attribute lists on the same target to concatenate in source order and apply left-to-right.,27473
1640,req.FfiAttributeOwnership,normative-requirement,semantic-analysis,required,checker.attributes,"semantic-analysis, attributes, ffi, oracle.coverage",Assigns FFI-specific attribute definitions to section 23.4.,27487
1641,conformance.AttributeDynamicSemantics,semantic-requirement,runtime,required,runtime.attributes,"runtime, attributes, oracle.behavior, oracle.coverage",Requires attribute lists to produce no runtime values and delegates any runtime effects to owning attribute families.,27504
1642,conformance.AttributeLoweringOwnership,lowering-rule,lowering,required,lowering.attributes,"lowering, attributes, oracle.coverage",States that general attributes introduce no direct lowering and delegates lowering consequences to specific attribute-owning sections.,27520
1643,diagnostics.AttributeDiagnostics,diagnostics,diagnostics,required,diagnostics.attributes,"parsing, semantic-analysis, attributes, oracle.coverage","Defines malformed attribute syntax, unknown attribute, and invalid target diagnostic code table.",27536
1644,conformance.VendorAttributeSyntaxReuse,semantic-requirement,parsing,required,parser.attributes,"parsing, attributes, vendor-attributes, oracle.syntax, oracle.coverage",States that vendor attributes introduce no additional concrete syntax beyond scoped attribute names.,27556
1645,req.VendorAttributeParserReuse,semantic-requirement,parsing,required,parser.attributes,"parsing, attributes, vendor-attributes, oracle.syntax, oracle.coverage",Requires vendor-qualified attribute names to reuse the general attribute parser with the vendor-name delta.,27574
1646,def.AttributeLeafToken,formal-definition,parsing,required,parser.attributes,"parsing, attributes, vendor-attributes, oracle.reference-model, oracle.coverage",Defines attribute leaf tokens as identifiers or dynamic/static keyword leaves.,27588
1647,Parse-AttrName-Plain,formal-rule,parsing,required,parser.attributes,"parsing, attributes, vendor-attributes, oracle.reference-model, oracle.coverage",Defines formal rule Parse-AttrName-Plain from rules.VendorAttributeParsing.,27602
1648,Parse-AttrName-Vendor,formal-rule,parsing,required,parser.attributes,"parsing, attributes, vendor-attributes, oracle.reference-model, oracle.coverage",Defines formal rule Parse-AttrName-Vendor from rules.VendorAttributeParsing.,27620
1649,Parse-VendorPrefixTail-End,formal-rule,parsing,required,parser.attributes,"parsing, attributes, vendor-attributes, oracle.reference-model, oracle.coverage",Defines formal rule Parse-VendorPrefixTail-End from rules.VendorAttributeParsing.,27638
1650,Parse-VendorPrefixTail-Cons,formal-rule,parsing,required,parser.attributes,"parsing, attributes, vendor-attributes, oracle.reference-model, oracle.coverage",Defines formal rule Parse-VendorPrefixTail-Cons from rules.VendorAttributeParsing.,27656
1651,def.VendorAttributeAst,formal-definition,parsing,required,parser.attributes,"parsing, ast, attributes, vendor-attributes, oracle.reference-model, oracle.coverage",Defines vendor attribute AST form as scoped attribute names with identifier or dynamic/static leaves and identifier-only prefix segments.,27677
1652,conformance.VendorAttributeStaticSemantics,semantic-requirement,semantic-analysis,required,checker.attributes,"semantic-analysis, attributes, vendor-attributes, reserved-names, diagnostics, oracle.coverage","Requires vendor attributes to use scoped prefixes, reserves the ultraviolet namespace, and fixes R_vendor as empty so non-spec attributes are rejected.",27693
1653,conformance.VendorAttributeDynamicSemantics,semantic-requirement,runtime,required,runtime.attributes,"runtime, attributes, vendor-attributes, oracle.coverage",States that vendor attributes introduce no additional runtime mechanism.,27713
1654,conformance.VendorAttributeLowering,lowering-rule,lowering,required,lowering.attributes,"lowering, attributes, vendor-attributes, oracle.coverage",States that vendor attributes introduce no additional lowering rules.,27729
1655,diagnostics.VendorAttributeDiagnostics,diagnostics,diagnostics,required,diagnostics.attributes,"semantic-analysis, attributes, vendor-attributes, reserved-names, oracle.coverage",Defines reserved ultraviolet namespace diagnostic for vendor attributes and delegates unknown attribute-name rejection to general attribute diagnostics.,27745
1656,grammar.LayoutAttributeSyntax,grammar,parsing,required,parser.attributes.layout,"parsing, attributes, layout, oracle.syntax, oracle.coverage","Defines layout attribute syntax, layout arguments, layout kinds, and integer layout types.",27765
1657,req.LayoutAttributeParserReuse,semantic-requirement,parsing,required,parser.attributes.layout,"parsing, attributes, layout, oracle.syntax, oracle.coverage",Requires layout attributes to use the general attribute parser and introduce no additional parsing rules.,27788
1658,def.LayoutAttributeAstAttachment,formal-definition,parsing,required,parser.attributes.layout,"parsing, ast, attributes, layout, records, enums, oracle.reference-model, oracle.coverage",Defines layout attributes as ordinary attribute specs attached to record or enum declarations.,27804
1659,req.LayoutCRecordSemantics,semantic-requirement,semantic-analysis,required,checker.attributes.layout,"semantic-analysis, attributes, layout, records, abi, oracle.behavior, oracle.coverage","Requires layout(C) records to use declaration order, C ABI padding only, and size aligned to record alignment.",27822
1660,req.LayoutCEnumSemantics,semantic-requirement,semantic-analysis,required,checker.attributes.layout,"semantic-analysis, attributes, layout, enums, abi, oracle.behavior, oracle.coverage","Requires layout(C) enums to use C-compatible integer tags, DiscType defaults, and tagged-union C ABI layout.",27839
1661,req.LayoutExplicitEnumDiscriminant,semantic-requirement,semantic-analysis,required,checker.attributes.layout,"semantic-analysis, attributes, layout, enums, abi, diagnostics, oracle.behavior, oracle.coverage","Requires explicit enum discriminant layout to use the specified integer type, represent all variant values, and apply only to enums.",27856
1662,req.LayoutPackedRecordSemantics,semantic-requirement,semantic-analysis,required,checker.attributes.layout,"semantic-analysis, attributes, layout, records, abi, oracle.behavior, oracle.coverage",Requires packed records to remove inter-field padding and use alignment 1 for fields and the record.,27875
1663,req.PackedFieldReferenceRequiresUnsafe,semantic-requirement,semantic-analysis,required,checker.attributes.layout,"semantic-analysis, attributes, layout, records, unsafe, diagnostics, oracle.behavior, oracle.coverage",Requires references to packed fields to occur only inside unsafe blocks.,27892
1664,req.LayoutAlignSemantics,semantic-requirement,semantic-analysis,required,checker.attributes.layout,"semantic-analysis, attributes, layout, abi, diagnostics, oracle.behavior, oracle.coverage","Requires align(N) to use positive power-of-two N, compute effective alignment, and pad size to that alignment.",27908
1665,def.ValidLayoutAttributeCombinations,formal-definition,semantic-analysis,required,checker.attributes.layout,"semantic-analysis, attributes, layout, diagnostics, oracle.reference-model, oracle.coverage",Defines valid layout attribute argument combinations.,27927
1666,def.InvalidLayoutAttributeCombinations,formal-definition,semantic-analysis,required,checker.attributes.layout,"semantic-analysis, attributes, layout, diagnostics, oracle.reference-model, oracle.coverage",Defines invalid layout attribute argument combinations.,27947
1667,def.LayoutAttributeApplicability,formal-definition,semantic-analysis,required,checker.attributes.layout,"semantic-analysis, attributes, layout, records, enums, modal-types, generics, diagnostics, oracle.reference-model, oracle.coverage",Defines declaration-kind applicability for layout arguments.,27962
1668,req.LayoutAttributeConstraints,semantic-requirement,semantic-analysis,required,checker.attributes.layout,"semantic-analysis, attributes, layout, diagnostics, oracle.behavior, oracle.coverage","Requires invalid packed targets, non-power-of-two alignments, conflicting layout arguments, and low alignments to produce the specified errors or warnings.",27980
1669,conformance.LayoutAttributeDynamicSemantics,semantic-requirement,runtime,required,runtime.attributes.layout,"runtime, attributes, layout, oracle.behavior, oracle.coverage",Requires layout attributes to introduce no direct runtime mechanism and packed-field reference safety to be statically enforced.,28000
1670,conformance.LayoutAttributeLowering,lowering-rule,lowering,required,lowering.attributes.layout,"lowering, attributes, layout, abi, oracle.coverage",Requires layout attributes to constrain Chapter 24 layout and ABI calculations.,28016
