index,id,kind,phase,strength,owner,applies_to,summary,internal_spec_line
1270,Resolve-RecordPath,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, qualified-resolution, expressions, records, enums, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Resolve-RecordPath from rules.QualifiedDisambiguation.,21116
1271,Resolve-EnumUnit,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, qualified-resolution, expressions, records, enums, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Resolve-EnumUnit from rules.QualifiedDisambiguation.,21134
1272,Resolve-EnumTuple,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, qualified-resolution, expressions, records, enums, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Resolve-EnumTuple from rules.QualifiedDisambiguation.,21152
1273,Resolve-EnumRecord,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, qualified-resolution, expressions, records, enums, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule Resolve-EnumRecord from rules.QualifiedDisambiguation.,21170
1274,def.BuiltinValuePath,formal-definition,semantic-analysis,required,checker.name-resolution,"semantic-analysis, qualified-resolution, expressions, modal-types, oracle.reference-model, oracle.coverage",Defines built-in value path recognition through built-in modal static signatures.,21192
1275,ResolveQual-Name-Builtin,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, qualified-resolution, expressions, records, enums, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule ResolveQual-Name-Builtin from rules.QualifiedDisambiguation.,21206
1276,ResolveQual-Name-Value,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, qualified-resolution, expressions, records, enums, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule ResolveQual-Name-Value from rules.QualifiedDisambiguation.,21224
1277,ResolveQual-Name-Record,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, qualified-resolution, expressions, records, enums, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule ResolveQual-Name-Record from rules.QualifiedDisambiguation.,21242
1278,ResolveQual-Name-Enum,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, qualified-resolution, expressions, records, enums, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule ResolveQual-Name-Enum from rules.QualifiedDisambiguation.,21260
1279,ResolveQual-Name-Err,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, qualified-resolution, expressions, records, enums, diagnostics, oracle.reference-model, oracle.coverage",Defines formal rule ResolveQual-Name-Err from rules.QualifiedDisambiguation.,21278
1280,def.SharedResolutionProjectInput,formal-definition,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, modules, oracle.reference-model, oracle.coverage",Defines the project input for the shared resolution pass.,21299
1281,def.SharedResolutionCurrentModule,formal-definition,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, modules, oracle.reference-model, oracle.coverage",Defines the current module input for the shared resolution pass.,21313
1282,def.SharedResolutionAstModule,formal-definition,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, modules, oracle.reference-model, oracle.coverage",Defines the AST module selected for the shared resolution pass.,21327
1283,def.SharedResolutionInputs,formal-definition,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, modules, oracle.reference-model, oracle.coverage",Defines the input tuple for the shared resolution pass.,21341
1284,def.SharedResolutionOutputs,formal-definition,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, modules, oracle.reference-model, oracle.coverage",Defines the output tuple for the shared resolution pass.,21355
1285,def.PathOfModuleReference,formal-definition,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, modules, oracle.reference-model, oracle.coverage",Defines the section reference for PathOfModule.,21369
1286,def.TypeParamBindings,formal-definition,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, generics, predicates, types, parameters, oracle.reference-model, oracle.coverage",Defines type-parameter bindings for present and absent type parameter lists.,21383
1287,ResolveGenericParamsOpt-None,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, generics, parameters, oracle.reference-model, oracle.coverage",Resolves an absent generic parameter list to absent.,21398
1288,ResolvePredicateClauseOpt-None,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, generics, predicates, oracle.reference-model, oracle.coverage",Resolves an absent predicate clause to absent.,21413
1289,ResolveContractClauseOpt-None,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, contracts, oracle.reference-model, oracle.coverage",Resolves an absent contract clause to absent.,21428
1290,ResolveInvariantOpt-None,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, contracts, invariants, oracle.reference-model, oracle.coverage",Resolves an absent invariant to absent.,21443
1291,ResolveTypeOpt-None,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, types, oracle.reference-model, oracle.coverage",Resolves an absent type to absent.,21458
1292,ResolveExprOpt-None-Judgement,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, expressions, oracle.reference-model, oracle.coverage",Resolves an absent expression through the expression-option judgement to absent.,21473
1293,def.ResolveExprOptNone,formal-definition,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, expressions, oracle.reference-model, oracle.coverage",Defines expression-option resolution for absent expressions.,21488
1294,def.ResolveExprOptSome,formal-definition,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, expressions, oracle.reference-model, oracle.coverage",Defines expression-option resolution for present expressions through ResolveExpr.,21502
1295,ResolveGenericParamsOpt-Yes,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, generics, predicates, contracts, types, parameters, oracle.reference-model, oracle.coverage",Defines formal rule ResolveGenericParamsOpt-Yes from rules.SharedResolutionTypeHelpers.,21516
1296,ResolveTypeParam,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, generics, predicates, contracts, types, parameters, oracle.reference-model, oracle.coverage",Defines formal rule ResolveTypeParam from rules.SharedResolutionTypeHelpers.,21534
1297,ResolveTypeParamList-Empty,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, generics, predicates, contracts, types, parameters, oracle.reference-model, oracle.coverage",Resolves an empty type parameter list to an empty type parameter list.,21552
1298,ResolveTypeParamList-Cons,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, generics, predicates, contracts, types, parameters, oracle.reference-model, oracle.coverage",Defines formal rule ResolveTypeParamList-Cons from rules.SharedResolutionTypeHelpers.,21567
1299,ResolvePredicateClauseOpt-Yes,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, generics, predicates, contracts, types, parameters, oracle.reference-model, oracle.coverage",Defines formal rule ResolvePredicateClauseOpt-Yes from rules.SharedResolutionTypeHelpers.,21585
1300,ResolvePredicateReqList-Empty,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, generics, predicates, contracts, types, parameters, oracle.reference-model, oracle.coverage",Resolves an empty predicate requirement list to an empty predicate requirement list.,21603
1301,ResolvePredicateReq-Predicate,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, generics, predicates, contracts, types, parameters, oracle.reference-model, oracle.coverage",Defines formal rule ResolvePredicateReq-Predicate from rules.SharedResolutionTypeHelpers.,21618
1302,ResolvePredicateReqList-Cons,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, generics, predicates, contracts, types, parameters, oracle.reference-model, oracle.coverage",Defines formal rule ResolvePredicateReqList-Cons from rules.SharedResolutionTypeHelpers.,21636
1303,ResolveContractClauseOpt-Yes,formal-rule,semantic-analysis,required,checker.name-resolution,"semantic-analysis, name-resolution, generics, predicates, contracts, types, parameters, oracle.reference-model, oracle.coverage",Defines formal rule ResolveContractClauseOpt-Yes from rules.SharedResolutionTypeHelpers.,21654
